[front_panel]
mode=T1 - R1
output=10 dB
gain=15 dB
probe1=2 MHz
probe2=no probe

[measure]
selection=1
samplerate=2
begin=0
end=150
sound speed=2750
units=0

[ascan]
fft filter=0
fft middle=1
fft width=1
fft gate=0
cepstrum filter=0
cepstrum middle=0
cepstrum width=20
cepstrum gate=20

Depth [µs]	Amplitude	HF-filtered	Amplitude-filtered	
5,604E+01	2,238E-02	0,000E+00	0,000E+00	
5,608E+01	2,181E-02	0,000E+00	0,000E+00	
5,612E+01	2,124E-02	0,000E+00	0,000E+00	
5,616E+01	2,072E-02	0,000E+00	0,000E+00	
5,620E+01	2,033E-02	0,000E+00	0,000E+00	
5,624E+01	2,011E-02	0,000E+00	0,000E+00	
5,628E+01	2,009E-02	0,000E+00	0,000E+00	
5,632E+01	2,026E-02	0,000E+00	0,000E+00	
5,636E+01	2,062E-02	0,000E+00	0,000E+00	
5,640E+01	2,111E-02	0,000E+00	0,000E+00	
5,644E+01	2,169E-02	0,000E+00	0,000E+00	
5,648E+01	2,228E-02	0,000E+00	0,000E+00	
5,652E+01	2,282E-02	0,000E+00	0,000E+00	
5,656E+01	2,324E-02	0,000E+00	0,000E+00	
5,660E+01	2,350E-02	0,000E+00	0,000E+00	
5,664E+01	2,357E-02	0,000E+00	0,000E+00	
5,668E+01	2,346E-02	0,000E+00	0,000E+00	
5,672E+01	2,319E-02	0,000E+00	0,000E+00	
5,676E+01	2,281E-02	0,000E+00	0,000E+00	
5,680E+01	2,238E-02	0,000E+00	0,000E+00	
5,684E+01	2,194E-02	0,000E+00	0,000E+00	
5,688E+01	2,156E-02	0,000E+00	0,000E+00	
5,692E+01	2,126E-02	0,000E+00	0,000E+00	
5,696E+01	2,106E-02	0,000E+00	0,000E+00	
5,700E+01	2,096E-02	0,000E+00	0,000E+00	
5,704E+01	2,095E-02	0,000E+00	0,000E+00	
5,708E+01	2,099E-02	0,000E+00	0,000E+00	
5,712E+01	2,106E-02	0,000E+00	0,000E+00	
5,716E+01	2,114E-02	0,000E+00	0,000E+00	
5,720E+01	2,120E-02	0,000E+00	0,000E+00	
5,724E+01	2,125E-02	0,000E+00	0,000E+00	
5,728E+01	2,128E-02	0,000E+00	0,000E+00	
5,732E+01	2,131E-02	0,000E+00	0,000E+00	
5,736E+01	2,136E-02	0,000E+00	0,000E+00	
5,740E+01	2,144E-02	0,000E+00	0,000E+00	
5,744E+01	2,156E-02	0,000E+00	0,000E+00	
5,748E+01	2,171E-02	0,000E+00	0,000E+00	
5,752E+01	2,188E-02	0,000E+00	0,000E+00	
5,756E+01	2,205E-02	0,000E+00	0,000E+00	
5,760E+01	2,218E-02	0,000E+00	0,000E+00	
5,764E+01	2,224E-02	0,000E+00	0,000E+00	
5,768E+01	2,223E-02	0,000E+00	0,000E+00	
5,772E+01	2,211E-02	0,000E+00	0,000E+00	
5,776E+01	2,191E-02	0,000E+00	0,000E+00	
5,780E+01	2,162E-02	0,000E+00	0,000E+00	
5,784E+01	2,128E-02	0,000E+00	0,000E+00	
5,788E+01	2,091E-02	0,000E+00	0,000E+00	
5,792E+01	2,054E-02	0,000E+00	0,000E+00	
5,796E+01	2,019E-02	0,000E+00	0,000E+00	
5,800E+01	1,988E-02	0,000E+00	0,000E+00	
5,804E+01	1,960E-02	0,000E+00	0,000E+00	
5,808E+01	1,938E-02	0,000E+00	0,000E+00	
5,812E+01	1,919E-02	0,000E+00	0,000E+00	
5,816E+01	1,904E-02	0,000E+00	0,000E+00	
5,820E+01	1,892E-02	0,000E+00	0,000E+00	
5,824E+01	1,882E-02	0,000E+00	0,000E+00	
5,828E+01	1,872E-02	0,000E+00	0,000E+00	
5,832E+01	1,863E-02	0,000E+00	0,000E+00	
5,836E+01	1,852E-02	0,000E+00	0,000E+00	
5,840E+01	1,840E-02	0,000E+00	0,000E+00	
5,844E+01	1,827E-02	0,000E+00	0,000E+00	
5,848E+01	1,812E-02	0,000E+00	0,000E+00	
5,852E+01	1,799E-02	0,000E+00	0,000E+00	
5,856E+01	1,787E-02	0,000E+00	0,000E+00	
5,860E+01	1,780E-02	0,000E+00	0,000E+00	
5,864E+01	1,778E-02	0,000E+00	0,000E+00	
5,868E+01	1,782E-02	0,000E+00	0,000E+00	
5,872E+01	1,793E-02	0,000E+00	0,000E+00	
5,876E+01	1,810E-02	0,000E+00	0,000E+00	
5,880E+01	1,830E-02	0,000E+00	0,000E+00	
5,884E+01	1,851E-02	0,000E+00	0,000E+00	
5,888E+01	1,870E-02	0,000E+00	0,000E+00	
5,892E+01	1,886E-02	0,000E+00	0,000E+00	
5,896E+01	1,895E-02	0,000E+00	0,000E+00	
5,900E+01	1,898E-02	0,000E+00	0,000E+00	
5,904E+01	1,893E-02	0,000E+00	0,000E+00	
5,908E+01	1,883E-02	0,000E+00	0,000E+00	
5,912E+01	1,870E-02	0,000E+00	0,000E+00	
5,916E+01	1,856E-02	0,000E+00	0,000E+00	
5,920E+01	1,845E-02	0,000E+00	0,000E+00	
5,924E+01	1,839E-02	0,000E+00	0,000E+00	
5,928E+01	1,842E-02	0,000E+00	0,000E+00	
5,932E+01	1,855E-02	0,000E+00	0,000E+00	
5,936E+01	1,879E-02	0,000E+00	0,000E+00	
5,940E+01	1,913E-02	0,000E+00	0,000E+00	
5,944E+01	1,955E-02	0,000E+00	0,000E+00	
5,948E+01	2,003E-02	0,000E+00	0,000E+00	
5,952E+01	2,053E-02	0,000E+00	0,000E+00	
5,956E+01	2,101E-02	0,000E+00	0,000E+00	
5,960E+01	2,144E-02	0,000E+00	0,000E+00	
5,964E+01	2,178E-02	0,000E+00	0,000E+00	
5,968E+01	2,200E-02	0,000E+00	0,000E+00	
5,972E+01	2,207E-02	0,000E+00	0,000E+00	
5,976E+01	2,200E-02	0,000E+00	0,000E+00	
5,980E+01	2,178E-02	0,000E+00	0,000E+00	
5,984E+01	2,142E-02	0,000E+00	0,000E+00	
5,988E+01	2,096E-02	0,000E+00	0,000E+00	
5,992E+01	2,044E-02	0,000E+00	0,000E+00	
5,996E+01	1,990E-02	0,000E+00	0,000E+00	
6,000E+01	1,940E-02	0,000E+00	0,000E+00	
6,004E+01	1,899E-02	0,000E+00	0,000E+00	
6,008E+01	1,871E-02	0,000E+00	0,000E+00	
6,012E+01	1,858E-02	0,000E+00	0,000E+00	
6,016E+01	1,863E-02	0,000E+00	0,000E+00	
6,020E+01	1,884E-02	0,000E+00	0,000E+00	
6,024E+01	1,920E-02	0,000E+00	0,000E+00	
6,028E+01	1,967E-02	0,000E+00	0,000E+00	
6,032E+01	2,020E-02	0,000E+00	0,000E+00	
6,036E+01	2,075E-02	0,000E+00	0,000E+00	
6,040E+01	2,126E-02	0,000E+00	0,000E+00	
6,044E+01	2,170E-02	0,000E+00	0,000E+00	
6,048E+01	2,203E-02	0,000E+00	0,000E+00	
6,052E+01	2,223E-02	0,000E+00	0,000E+00	
6,056E+01	2,230E-02	0,000E+00	0,000E+00	
6,060E+01	2,227E-02	0,000E+00	0,000E+00	
6,064E+01	2,214E-02	0,000E+00	0,000E+00	
6,068E+01	2,195E-02	0,000E+00	0,000E+00	
6,072E+01	2,173E-02	0,000E+00	0,000E+00	
6,076E+01	2,153E-02	0,000E+00	0,000E+00	
6,080E+01	2,136E-02	0,000E+00	0,000E+00	
6,084E+01	2,126E-02	0,000E+00	0,000E+00	
6,088E+01	2,124E-02	0,000E+00	0,000E+00	
6,092E+01	2,132E-02	0,000E+00	0,000E+00	
6,096E+01	2,149E-02	0,000E+00	0,000E+00	
6,100E+01	2,176E-02	0,000E+00	0,000E+00	
6,104E+01	2,211E-02	0,000E+00	0,000E+00	
6,108E+01	2,253E-02	0,000E+00	0,000E+00	
6,112E+01	2,298E-02	0,000E+00	0,000E+00	
6,116E+01	2,343E-02	0,000E+00	0,000E+00	
6,120E+01	2,386E-02	0,000E+00	0,000E+00	
6,124E+01	2,422E-02	0,000E+00	0,000E+00	
6,128E+01	2,448E-02	0,000E+00	0,000E+00	
6,132E+01	2,463E-02	0,000E+00	0,000E+00	
6,136E+01	2,463E-02	0,000E+00	0,000E+00	
6,140E+01	2,448E-02	0,000E+00	0,000E+00	
6,144E+01	2,417E-02	0,000E+00	0,000E+00	
6,148E+01	2,371E-02	0,000E+00	0,000E+00	
6,152E+01	2,313E-02	0,000E+00	0,000E+00	
6,156E+01	2,246E-02	0,000E+00	0,000E+00	
6,160E+01	2,172E-02	0,000E+00	0,000E+00	
6,164E+01	2,097E-02	0,000E+00	0,000E+00	
6,168E+01	2,024E-02	0,000E+00	0,000E+00	
6,172E+01	1,955E-02	0,000E+00	0,000E+00	
6,176E+01	1,893E-02	0,000E+00	0,000E+00	
6,180E+01	1,839E-02	0,000E+00	0,000E+00	
6,184E+01	1,793E-02	0,000E+00	0,000E+00	
6,188E+01	1,754E-02	0,000E+00	0,000E+00	
6,192E+01	1,721E-02	0,000E+00	0,000E+00	
6,196E+01	1,692E-02	0,000E+00	0,000E+00	
6,200E+01	1,667E-02	0,000E+00	0,000E+00	
6,204E+01	1,645E-02	0,000E+00	0,000E+00	
6,208E+01	1,626E-02	0,000E+00	0,000E+00	
6,212E+01	1,613E-02	0,000E+00	0,000E+00	
6,216E+01	1,606E-02	0,000E+00	0,000E+00	
6,220E+01	1,609E-02	0,000E+00	0,000E+00	
6,224E+01	1,623E-02	0,000E+00	0,000E+00	
6,228E+01	1,650E-02	0,000E+00	0,000E+00	
6,232E+01	1,691E-02	0,000E+00	0,000E+00	
6,236E+01	1,747E-02	0,000E+00	0,000E+00	
6,240E+01	1,818E-02	0,000E+00	0,000E+00	
6,244E+01	1,900E-02	0,000E+00	0,000E+00	
6,248E+01	1,990E-02	0,000E+00	0,000E+00	
6,252E+01	2,084E-02	0,000E+00	0,000E+00	
6,256E+01	2,178E-02	0,000E+00	0,000E+00	
6,260E+01	2,265E-02	0,000E+00	0,000E+00	
6,264E+01	2,341E-02	0,000E+00	0,000E+00	
6,268E+01	2,404E-02	0,000E+00	0,000E+00	
6,272E+01	2,450E-02	0,000E+00	0,000E+00	
6,276E+01	2,480E-02	0,000E+00	0,000E+00	
6,280E+01	2,497E-02	0,000E+00	0,000E+00	
6,284E+01	2,505E-02	0,000E+00	0,000E+00	
6,288E+01	2,508E-02	0,000E+00	0,000E+00	
6,292E+01	2,510E-02	0,000E+00	0,000E+00	
6,296E+01	2,517E-02	0,000E+00	0,000E+00	
6,300E+01	2,531E-02	0,000E+00	0,000E+00	
6,304E+01	2,552E-02	0,000E+00	0,000E+00	
6,308E+01	2,579E-02	0,000E+00	0,000E+00	
6,312E+01	2,609E-02	0,000E+00	0,000E+00	
6,316E+01	2,637E-02	0,000E+00	0,000E+00	
6,320E+01	2,662E-02	0,000E+00	0,000E+00	
6,324E+01	2,678E-02	0,000E+00	0,000E+00	
6,328E+01	2,685E-02	0,000E+00	0,000E+00	
6,332E+01	2,682E-02	0,000E+00	0,000E+00	
6,336E+01	2,670E-02	0,000E+00	0,000E+00	
6,340E+01	2,652E-02	0,000E+00	0,000E+00	
6,344E+01	2,629E-02	0,000E+00	0,000E+00	
6,348E+01	2,603E-02	0,000E+00	0,000E+00	
6,352E+01	2,574E-02	0,000E+00	0,000E+00	
6,356E+01	2,543E-02	0,000E+00	0,000E+00	
6,360E+01	2,509E-02	0,000E+00	0,000E+00	
6,364E+01	2,470E-02	0,000E+00	0,000E+00	
6,368E+01	2,425E-02	0,000E+00	0,000E+00	
6,372E+01	2,373E-02	0,000E+00	0,000E+00	
6,376E+01	2,314E-02	0,000E+00	0,000E+00	
6,380E+01	2,249E-02	0,000E+00	0,000E+00	
6,384E+01	2,179E-02	0,000E+00	0,000E+00	
6,388E+01	2,107E-02	0,000E+00	0,000E+00	
6,392E+01	2,036E-02	0,000E+00	0,000E+00	
6,396E+01	1,971E-02	0,000E+00	0,000E+00	
6,400E+01	1,915E-02	0,000E+00	0,000E+00	
6,404E+01	1,872E-02	0,000E+00	0,000E+00	
6,408E+01	1,844E-02	0,000E+00	0,000E+00	
6,412E+01	1,834E-02	0,000E+00	0,000E+00	
6,416E+01	1,844E-02	0,000E+00	0,000E+00	
6,420E+01	1,871E-02	0,000E+00	0,000E+00	
6,424E+01	1,917E-02	0,000E+00	0,000E+00	
6,428E+01	1,978E-02	0,000E+00	0,000E+00	
6,432E+01	2,051E-02	0,000E+00	0,000E+00	
6,436E+01	2,133E-02	0,000E+00	0,000E+00	
6,440E+01	2,221E-02	0,000E+00	0,000E+00	
6,444E+01	2,310E-02	0,000E+00	0,000E+00	
6,448E+01	2,396E-02	0,000E+00	0,000E+00	
6,452E+01	2,476E-02	0,000E+00	0,000E+00	
6,456E+01	2,547E-02	0,000E+00	0,000E+00	
6,460E+01	2,605E-02	0,000E+00	0,000E+00	
6,464E+01	2,649E-02	0,000E+00	0,000E+00	
6,468E+01	2,678E-02	0,000E+00	0,000E+00	
6,472E+01	2,689E-02	0,000E+00	0,000E+00	
6,476E+01	2,683E-02	0,000E+00	0,000E+00	
6,480E+01	2,661E-02	0,000E+00	0,000E+00	
6,484E+01	2,625E-02	0,000E+00	0,000E+00	
6,488E+01	2,575E-02	0,000E+00	0,000E+00	
6,492E+01	2,516E-02	0,000E+00	0,000E+00	
6,496E+01	2,448E-02	0,000E+00	0,000E+00	
6,500E+01	2,377E-02	0,000E+00	0,000E+00	
6,504E+01	2,305E-02	0,000E+00	0,000E+00	
6,508E+01	2,237E-02	0,000E+00	0,000E+00	
6,512E+01	2,176E-02	0,000E+00	0,000E+00	
6,516E+01	2,128E-02	0,000E+00	0,000E+00	
6,520E+01	2,096E-02	0,000E+00	0,000E+00	
6,524E+01	2,083E-02	0,000E+00	0,000E+00	
6,528E+01	2,092E-02	0,000E+00	0,000E+00	
6,532E+01	2,124E-02	0,000E+00	0,000E+00	
6,536E+01	2,178E-02	0,000E+00	0,000E+00	
6,540E+01	2,251E-02	0,000E+00	0,000E+00	
6,544E+01	2,339E-02	0,000E+00	0,000E+00	
6,548E+01	2,435E-02	0,000E+00	0,000E+00	
6,552E+01	2,532E-02	0,000E+00	0,000E+00	
6,556E+01	2,621E-02	0,000E+00	0,000E+00	
6,560E+01	2,694E-02	0,000E+00	0,000E+00	
6,564E+01	2,744E-02	0,000E+00	0,000E+00	
6,568E+01	2,765E-02	0,000E+00	0,000E+00	
6,572E+01	2,756E-02	0,000E+00	0,000E+00	
6,576E+01	2,718E-02	0,000E+00	0,000E+00	
6,580E+01	2,654E-02	0,000E+00	0,000E+00	
6,584E+01	2,572E-02	0,000E+00	0,000E+00	
6,588E+01	2,483E-02	0,000E+00	0,000E+00	
6,592E+01	2,396E-02	0,000E+00	0,000E+00	
6,596E+01	2,322E-02	0,000E+00	0,000E+00	
6,600E+01	2,268E-02	0,000E+00	0,000E+00	
6,604E+01	2,240E-02	0,000E+00	0,000E+00	
6,608E+01	2,238E-02	0,000E+00	0,000E+00	
6,612E+01	2,261E-02	0,000E+00	0,000E+00	
6,616E+01	2,305E-02	0,000E+00	0,000E+00	
6,620E+01	2,361E-02	0,000E+00	0,000E+00	
6,624E+01	2,424E-02	0,000E+00	0,000E+00	
6,628E+01	2,486E-02	0,000E+00	0,000E+00	
6,632E+01	2,539E-02	0,000E+00	0,000E+00	
6,636E+01	2,580E-02	0,000E+00	0,000E+00	
6,640E+01	2,604E-02	0,000E+00	0,000E+00	
6,644E+01	2,612E-02	0,000E+00	0,000E+00	
6,648E+01	2,603E-02	0,000E+00	0,000E+00	
6,652E+01	2,579E-02	0,000E+00	0,000E+00	
6,656E+01	2,542E-02	0,000E+00	0,000E+00	
6,660E+01	2,496E-02	0,000E+00	0,000E+00	
6,664E+01	2,443E-02	0,000E+00	0,000E+00	
6,668E+01	2,388E-02	0,000E+00	0,000E+00	
6,672E+01	2,332E-02	0,000E+00	0,000E+00	
6,676E+01	2,278E-02	0,000E+00	0,000E+00	
6,680E+01	2,227E-02	0,000E+00	0,000E+00	
6,684E+01	2,180E-02	0,000E+00	0,000E+00	
6,688E+01	2,136E-02	0,000E+00	0,000E+00	
6,692E+01	2,095E-02	0,000E+00	0,000E+00	
6,696E+01	2,054E-02	0,000E+00	0,000E+00	
6,700E+01	2,014E-02	0,000E+00	0,000E+00	
6,704E+01	1,974E-02	0,000E+00	0,000E+00	
6,708E+01	1,934E-02	0,000E+00	0,000E+00	
6,712E+01	1,897E-02	0,000E+00	0,000E+00	
6,716E+01	1,865E-02	0,000E+00	0,000E+00	
6,720E+01	1,845E-02	0,000E+00	0,000E+00	
6,724E+01	1,845E-02	0,000E+00	0,000E+00	
6,728E+01	1,871E-02	0,000E+00	0,000E+00	
6,732E+01	1,936E-02	0,000E+00	0,000E+00	
6,736E+01	2,050E-02	0,000E+00	0,000E+00	
6,740E+01	2,224E-02	0,000E+00	0,000E+00	
6,744E+01	2,470E-02	0,000E+00	0,000E+00	
6,748E+01	2,796E-02	0,000E+00	0,000E+00	
6,752E+01	3,212E-02	0,000E+00	0,000E+00	
6,756E+01	3,722E-02	0,000E+00	0,000E+00	
6,760E+01	4,330E-02	0,000E+00	0,000E+00	
6,764E+01	5,038E-02	0,000E+00	0,000E+00	
6,768E+01	5,845E-02	0,000E+00	0,000E+00	
6,772E+01	6,747E-02	0,000E+00	0,000E+00	
6,776E+01	7,740E-02	0,000E+00	0,000E+00	
6,780E+01	8,817E-02	0,000E+00	0,000E+00	
6,784E+01	9,970E-02	0,000E+00	0,000E+00	
6,788E+01	1,119E-01	0,000E+00	0,000E+00	
6,792E+01	1,245E-01	0,000E+00	0,000E+00	
6,796E+01	1,375E-01	0,000E+00	0,000E+00	
6,800E+01	1,505E-01	0,000E+00	0,000E+00	
6,804E+01	1,634E-01	0,000E+00	0,000E+00	
6,808E+01	1,759E-01	0,000E+00	0,000E+00	
6,812E+01	1,878E-01	0,000E+00	0,000E+00	
6,816E+01	1,988E-01	0,000E+00	0,000E+00	
6,820E+01	2,088E-01	0,000E+00	0,000E+00	
6,824E+01	2,176E-01	0,000E+00	0,000E+00	
6,828E+01	2,251E-01	0,000E+00	0,000E+00	
6,832E+01	2,315E-01	0,000E+00	0,000E+00	
6,836E+01	2,366E-01	0,000E+00	0,000E+00	
6,840E+01	2,405E-01	0,000E+00	0,000E+00	
6,844E+01	2,435E-01	0,000E+00	0,000E+00	
6,848E+01	2,455E-01	0,000E+00	0,000E+00	
6,852E+01	2,466E-01	0,000E+00	0,000E+00	
6,856E+01	2,470E-01	0,000E+00	0,000E+00	
6,860E+01	2,467E-01	0,000E+00	0,000E+00	
6,864E+01	2,458E-01	0,000E+00	0,000E+00	
6,868E+01	2,443E-01	0,000E+00	0,000E+00	
6,872E+01	2,422E-01	0,000E+00	0,000E+00	
6,876E+01	2,395E-01	0,000E+00	0,000E+00	
6,880E+01	2,364E-01	0,000E+00	0,000E+00	
6,884E+01	2,329E-01	0,000E+00	0,000E+00	
6,888E+01	2,291E-01	0,000E+00	0,000E+00	
6,892E+01	2,251E-01	0,000E+00	0,000E+00	
6,896E+01	2,210E-01	0,000E+00	0,000E+00	
6,900E+01	2,170E-01	0,000E+00	0,000E+00	
6,904E+01	2,130E-01	0,000E+00	0,000E+00	
6,908E+01	2,093E-01	0,000E+00	0,000E+00	
6,912E+01	2,057E-01	0,000E+00	0,000E+00	
6,916E+01	2,024E-01	0,000E+00	0,000E+00	
6,920E+01	1,993E-01	0,000E+00	0,000E+00	
6,924E+01	1,963E-01	0,000E+00	0,000E+00	
6,928E+01	1,934E-01	0,000E+00	0,000E+00	
6,932E+01	1,905E-01	0,000E+00	0,000E+00	
6,936E+01	1,876E-01	0,000E+00	0,000E+00	
6,940E+01	1,845E-01	0,000E+00	0,000E+00	
6,944E+01	1,813E-01	0,000E+00	0,000E+00	
6,948E+01	1,780E-01	0,000E+00	0,000E+00	
6,952E+01	1,745E-01	0,000E+00	0,000E+00	
6,956E+01	1,710E-01	0,000E+00	0,000E+00	
6,960E+01	1,675E-01	0,000E+00	0,000E+00	
6,964E+01	1,640E-01	0,000E+00	0,000E+00	
6,968E+01	1,606E-01	0,000E+00	0,000E+00	
6,972E+01	1,573E-01	0,000E+00	0,000E+00	
6,976E+01	1,540E-01	0,000E+00	0,000E+00	
6,980E+01	1,507E-01	0,000E+00	0,000E+00	
6,984E+01	1,473E-01	0,000E+00	0,000E+00	
6,988E+01	1,437E-01	0,000E+00	0,000E+00	
6,992E+01	1,398E-01	0,000E+00	0,000E+00	
6,996E+01	1,354E-01	0,000E+00	0,000E+00	
7,000E+01	1,306E-01	0,000E+00	0,000E+00	
7,004E+01	1,252E-01	0,000E+00	0,000E+00	
7,008E+01	1,194E-01	0,000E+00	0,000E+00	
7,012E+01	1,131E-01	0,000E+00	0,000E+00	
7,016E+01	1,066E-01	0,000E+00	0,000E+00	
7,020E+01	9,991E-02	0,000E+00	0,000E+00	
7,024E+01	9,337E-02	0,000E+00	0,000E+00	
7,028E+01	8,715E-02	0,000E+00	0,000E+00	
7,032E+01	8,147E-02	0,000E+00	0,000E+00	
7,036E+01	7,649E-02	0,000E+00	0,000E+00	
7,040E+01	7,234E-02	0,000E+00	0,000E+00	
7,044E+01	6,907E-02	0,000E+00	0,000E+00	
7,048E+01	6,668E-02	0,000E+00	0,000E+00	
7,052E+01	6,513E-02	0,000E+00	0,000E+00	
7,056E+01	6,429E-02	0,000E+00	0,000E+00	
7,060E+01	6,403E-02	0,000E+00	0,000E+00	
7,064E+01	6,416E-02	0,000E+00	0,000E+00	
7,068E+01	6,451E-02	0,000E+00	0,000E+00	
7,072E+01	6,490E-02	0,000E+00	0,000E+00	
7,076E+01	6,519E-02	0,000E+00	0,000E+00	
7,080E+01	6,526E-02	0,000E+00	0,000E+00	
7,084E+01	6,502E-02	0,000E+00	0,000E+00	
7,088E+01	6,445E-02	0,000E+00	0,000E+00	
7,092E+01	6,354E-02	0,000E+00	0,000E+00	
7,096E+01	6,233E-02	0,000E+00	0,000E+00	
7,100E+01	6,090E-02	0,000E+00	0,000E+00	
7,104E+01	5,932E-02	0,000E+00	0,000E+00	
7,108E+01	5,766E-02	0,000E+00	0,000E+00	
7,112E+01	5,599E-02	0,000E+00	0,000E+00	
7,116E+01	5,437E-02	0,000E+00	0,000E+00	
7,120E+01	5,281E-02	0,000E+00	0,000E+00	
7,124E+01	5,135E-02	0,000E+00	0,000E+00	
7,128E+01	4,996E-02	0,000E+00	0,000E+00	
7,132E+01	4,865E-02	0,000E+00	0,000E+00	
7,136E+01	4,739E-02	0,000E+00	0,000E+00	
7,140E+01	4,616E-02	0,000E+00	0,000E+00	
7,144E+01	4,497E-02	0,000E+00	0,000E+00	
7,148E+01	4,380E-02	0,000E+00	0,000E+00	
7,152E+01	4,264E-02	0,000E+00	0,000E+00	
7,156E+01	4,149E-02	0,000E+00	0,000E+00	
7,160E+01	4,034E-02	0,000E+00	0,000E+00	
7,164E+01	3,919E-02	0,000E+00	0,000E+00	
7,168E+01	3,802E-02	0,000E+00	0,000E+00	
7,172E+01	3,683E-02	0,000E+00	0,000E+00	
7,176E+01	3,560E-02	0,000E+00	0,000E+00	
7,180E+01	3,432E-02	0,000E+00	0,000E+00	
7,184E+01	3,298E-02	0,000E+00	0,000E+00	
7,188E+01	3,159E-02	0,000E+00	0,000E+00	
7,192E+01	3,015E-02	0,000E+00	0,000E+00	
7,196E+01	2,866E-02	0,000E+00	0,000E+00	
7,200E+01	2,714E-02	0,000E+00	0,000E+00	
7,204E+01	2,563E-02	0,000E+00	0,000E+00	
7,208E+01	2,417E-02	0,000E+00	0,000E+00	
7,212E+01	2,280E-02	0,000E+00	0,000E+00	
7,216E+01	2,159E-02	0,000E+00	0,000E+00	
7,220E+01	2,057E-02	0,000E+00	0,000E+00	
7,224E+01	1,980E-02	0,000E+00	0,000E+00	
7,228E+01	1,931E-02	0,000E+00	0,000E+00	
7,232E+01	1,909E-02	0,000E+00	0,000E+00	
7,236E+01	1,913E-02	0,000E+00	0,000E+00	
7,240E+01	1,940E-02	0,000E+00	0,000E+00	
7,244E+01	1,985E-02	0,000E+00	0,000E+00	
7,248E+01	2,039E-02	0,000E+00	0,000E+00	
7,252E+01	2,096E-02	0,000E+00	0,000E+00	
7,256E+01	2,149E-02	0,000E+00	0,000E+00	
7,260E+01	2,190E-02	0,000E+00	0,000E+00	
7,264E+01	2,215E-02	0,000E+00	0,000E+00	
7,268E+01	2,221E-02	0,000E+00	0,000E+00	
7,272E+01	2,207E-02	0,000E+00	0,000E+00	
7,276E+01	2,173E-02	0,000E+00	0,000E+00	
7,280E+01	2,125E-02	0,000E+00	0,000E+00	
7,284E+01	2,067E-02	0,000E+00	0,000E+00	
7,288E+01	2,007E-02	0,000E+00	0,000E+00	
7,292E+01	1,951E-02	0,000E+00	0,000E+00	
7,296E+01	1,908E-02	0,000E+00	0,000E+00	
7,300E+01	1,882E-02	0,000E+00	0,000E+00	
7,304E+01	1,880E-02	0,000E+00	0,000E+00	
7,308E+01	1,904E-02	0,000E+00	0,000E+00	
7,312E+01	1,955E-02	0,000E+00	0,000E+00	
7,316E+01	2,033E-02	0,000E+00	0,000E+00	
7,320E+01	2,132E-02	0,000E+00	0,000E+00	
7,324E+01	2,248E-02	0,000E+00	0,000E+00	
7,328E+01	2,373E-02	0,000E+00	0,000E+00	
7,332E+01	2,498E-02	0,000E+00	0,000E+00	
7,336E+01	2,617E-02	0,000E+00	0,000E+00	
7,340E+01	2,719E-02	0,000E+00	0,000E+00	
7,344E+01	2,799E-02	0,000E+00	0,000E+00	
7,348E+01	2,849E-02	0,000E+00	0,000E+00	
7,352E+01	2,866E-02	0,000E+00	0,000E+00	
7,356E+01	2,849E-02	0,000E+00	0,000E+00	
7,360E+01	2,799E-02	0,000E+00	0,000E+00	
7,364E+01	2,720E-02	0,000E+00	0,000E+00	
7,368E+01	2,617E-02	0,000E+00	0,000E+00	
7,372E+01	2,499E-02	0,000E+00	0,000E+00	
7,376E+01	2,374E-02	0,000E+00	0,000E+00	
7,380E+01	2,252E-02	0,000E+00	0,000E+00	
7,384E+01	2,141E-02	0,000E+00	0,000E+00	
7,388E+01	2,049E-02	0,000E+00	0,000E+00	
7,392E+01	1,982E-02	0,000E+00	0,000E+00	
7,396E+01	1,943E-02	0,000E+00	0,000E+00	
7,400E+01	1,932E-02	0,000E+00	0,000E+00	
7,404E+01	1,949E-02	0,000E+00	0,000E+00	
7,408E+01	1,991E-02	0,000E+00	0,000E+00	
7,412E+01	2,054E-02	0,000E+00	0,000E+00	
7,416E+01	2,132E-02	0,000E+00	0,000E+00	
7,420E+01	2,220E-02	0,000E+00	0,000E+00	
7,424E+01	2,312E-02	0,000E+00	0,000E+00	
7,428E+01	2,403E-02	0,000E+00	0,000E+00	
7,432E+01	2,489E-02	0,000E+00	0,000E+00	
7,436E+01	2,565E-02	0,000E+00	0,000E+00	
7,440E+01	2,629E-02	0,000E+00	0,000E+00	
7,444E+01	2,678E-02	0,000E+00	0,000E+00	
7,448E+01	2,710E-02	0,000E+00	0,000E+00	
7,452E+01	2,725E-02	0,000E+00	0,000E+00	
7,456E+01	2,722E-02	0,000E+00	0,000E+00	
7,460E+01	2,702E-02	0,000E+00	0,000E+00	
7,464E+01	2,665E-02	0,000E+00	0,000E+00	
7,468E+01	2,614E-02	0,000E+00	0,000E+00	
7,472E+01	2,550E-02	0,000E+00	0,000E+00	
7,476E+01	2,479E-02	0,000E+00	0,000E+00	
7,480E+01	2,403E-02	0,000E+00	0,000E+00	
7,484E+01	2,328E-02	0,000E+00	0,000E+00	
7,488E+01	2,258E-02	0,000E+00	0,000E+00	
7,492E+01	2,195E-02	0,000E+00	0,000E+00	
7,496E+01	2,144E-02	0,000E+00	0,000E+00	
7,500E+01	2,106E-02	0,000E+00	0,000E+00	
7,504E+01	2,078E-02	0,000E+00	0,000E+00	
